Tsallis-q,EpRewMean,EpThisIter,explained_variance_tdlam_before,meankl,surrgain,EpisodesSoFar,TimestepsSoFar,optimgain,entropy,EpLenMean,entloss,TimeElapsed
1.0,1175.996073275,4,0.9715574253350496,0.0088499915,0.011258084,2449,409600,0.011258084,7.7238474,431.775,0.0,385.86486172676086
1.0,1180.5023403,6,0.9611713364720345,0.0056433715,0.012361206,2455,411648,0.012361206,7.7213073,433.55,0.0,387.69317150115967
1.0,1192.9111849249998,6,0.9775510039180517,0.00644155,0.01337485,2461,413696,0.01337485,7.7188644,439.225,0.0,389.56488132476807
1.0,1209.15432695,5,0.9726309180259705,0.0107471105,0.014633555,2466,415744,0.014633555,7.7213073,442.475,0.0,391.3859679698944
1.0,1186.528001525,6,0.9847375126555562,0.010332078,0.015492798,2472,417792,0.015492798,7.7242494,429.025,0.0,394.05359077453613
1.0,1118.9486256750001,6,0.9816736057400703,0.008303911,0.015413975,2478,419840,0.015413975,7.724007,406.675,0.0,396.55830812454224
1.0,1071.2473545,6,0.9774548429995775,0.016059171,0.021777824,2484,421888,0.021777824,7.719963,380.725,0.0,398.31898164749146
1.0,1062.559454225,4,0.9811919238418341,0.008867985,0.016148094,2488,423936,0.016148094,7.7170334,370.675,0.0,400.0759348869324
1.0,1084.4134769,4,0.956545177847147,0.006445706,0.014022108,2492,425984,0.014022108,7.716805,377.725,0.0,401.8140058517456
1.0,1153.092595725,5,0.9702571202069521,0.010156159,0.023395034,2497,428032,0.023395034,7.7148128,400.625,0.0,403.52888560295105
1.0,1157.9765656499999,5,0.9747981373220682,0.009263233,0.01519483,2502,430080,0.01519483,7.711085,401.2,0.0,405.2507448196411
1.0,1153.29206015,5,0.9702318590134382,0.0158534,0.021667663,2507,432128,0.021667663,7.709569,398.575,0.0,406.96851682662964
1.0,1167.7955673249999,5,0.9786298703402281,0.02082828,0.025973883,2512,434176,0.025973883,7.707405,403.925,0.0,408.6655731201172
1.0,1213.821994825,5,0.9694942515343428,0.013825186,0.02093495,2517,436224,0.02093495,7.7014403,418.0,0.0,410.3657600879669
1.0,1247.030222475,4,0.9761737827211618,0.009158438,0.013705497,2521,438272,0.013705497,7.695044,427.925,0.0,412.09486746788025
1.0,1295.7840312,4,0.9550191015005112,0.010601934,0.02373749,2525,440320,0.02373749,7.6885967,443.15,0.0,413.8030068874359
1.0,1266.782591575,5,0.9096362888813019,0.011877181,0.03304926,2530,442368,0.03304926,7.6817384,437.7,0.0,415.4968297481537
1.0,1168.842837725,6,0.953991312533617,0.009543334,0.024527017,2536,444416,0.024527017,7.679223,410.925,0.0,417.2171666622162
1.0,1207.443731025,4,0.9672147482633591,0.012129059,0.020181049,2540,446464,0.020181049,7.6717463,425.775,0.0,418.92282223701477
1.0,1192.6026194,6,0.9626538679003716,0.007393679,0.019244634,2546,448512,0.019244634,7.663819,420.175,0.0,420.61668515205383
1.0,1204.7069096250002,5,0.9809057749807835,0.011113501,0.028151754,2551,450560,0.028151754,7.661285,424.15,0.0,422.3242144584656
1.0,1141.997907725,5,0.969812324270606,0.01425962,0.020987822,2556,452608,0.020987822,7.6572523,406.825,0.0,424.0427930355072
1.0,1149.5543275250002,5,0.9617964625358582,0.008721573,0.020932533,2561,454656,0.020932533,7.6496663,408.5,0.0,425.7601525783539
1.0,1075.8481351750002,7,0.9754569493234158,0.009848209,0.017875636,2568,456704,0.017875636,7.6386695,383.75,0.0,427.4833118915558
1.0,1129.66535895,4,0.959785807877779,0.007526961,0.021341616,2572,458752,0.021341616,7.6309514,395.15,0.0,429.2048604488373
1.0,1203.567669025,3,0.9613545127213001,0.00985364,0.018991567,2575,460800,0.018991567,7.631688,414.425,0.0,430.9103572368622
1.0,1162.65048135,6,0.975956255570054,0.011756961,0.016243022,2581,462848,0.016243022,7.6302414,402.75,0.0,432.6474578380585
1.0,1191.5433342250003,4,0.9715053532272577,0.0070350952,0.01583122,2585,464896,0.01583122,7.6270432,409.45,0.0,434.3741464614868
1.0,1210.62418025,5,0.9751820936799049,0.017116804,0.023074783,2590,466944,0.023074783,7.6254563,413.925,0.0,436.10329389572144
1.0,1274.3706046,4,0.9758783392608166,0.018414004,0.02069172,2594,468992,0.02069172,7.6235595,433.35,0.0,437.83898878097534
1.0,1281.183835375,4,0.9765853695571423,0.008010207,0.012210107,2598,471040,0.012210107,7.627417,435.9,0.0,439.5617640018463
1.0,1306.030382075,5,0.9682918339967728,0.0032758862,0.012228688,2603,473088,0.012228688,7.627904,444.65,0.0,441.27543592453003
1.0,1343.0092732,5,0.9764077812433243,0.013463102,0.022237167,2608,475136,0.022237167,7.621331,454.45,0.0,442.97639989852905
1.0,1279.8185041000002,6,0.9779426958411932,0.00994834,0.018685337,2614,477184,0.018685337,7.618318,433.75,0.0,444.6990764141083
1.0,1214.640742275,6,0.939640648663044,0.011473559,0.01865355,2620,479232,0.01865355,7.6201105,411.275,0.0,446.41444087028503
1.0,1222.8353216,5,0.9636769406497478,0.011225326,0.023155913,2625,481280,0.023155913,7.6200857,414.75,0.0,448.1485207080841
1.0,1291.0424905,3,0.9701299089938402,0.01184013,0.01973459,2628,483328,0.01973459,7.620752,438.65,0.0,449.8698923587799
1.0,1266.7209828750001,4,0.9662828519940376,0.0076010227,0.018595703,2632,485376,0.018595703,7.618416,435.55,0.0,451.5906388759613
1.0,1300.99421765,4,0.9705167300999165,0.009231296,0.01652411,2636,487424,0.01652411,7.615991,441.35,0.0,453.30839467048645
1.0,1314.3388585,3,0.9388917908072472,0.008591056,0.025647389,2639,489472,0.025647389,7.6133776,448.6,0.0,455.0268437862396
1.0,1335.01817785,4,0.930545948445797,0.007958261,0.013931578,2643,491520,0.013931578,7.6042414,459.4,0.0,456.83314394950867
1.0,1351.768314075,3,0.9387387186288834,0.0076613612,0.019406691,2646,493568,0.019406691,7.5992427,463.625,0.0,458.5969657897949
1.0,1413.2565496250002,3,0.8522410541772842,0.010189006,0.017411366,2649,495616,0.017411366,7.593866,489.65,0.0,460.7846872806549
1.0,1515.05312465,4,0.8338944911956787,0.011281973,0.012928205,2653,497664,0.012928205,7.583132,528.025,0.0,462.69929695129395
1.0,1565.8338899,4,0.959546685218811,0.009005161,0.0145400055,2657,499712,0.0145400055,7.577155,545.425,0.0,464.91021633148193
1.0,1545.8628737499998,6,0.9638065807521343,0.007827688,0.01472008,2663,501760,0.01472008,7.5751705,537.825,0.0,467.06994700431824
1.0,1515.9578228999999,4,0.9654699005186558,0.006097737,0.013385814,2667,503808,0.013385814,7.576814,526.1,0.0,468.9347770214081
1.0,1478.56398725,5,0.9682976603507996,0.015547488,0.020473609,2672,505856,0.020473609,7.574455,511.35,0.0,471.01163721084595
1.0,1429.877546425,5,0.9755481872707605,0.009703345,0.01733514,2677,507904,0.01733514,7.5676026,495.1,0.0,473.0501775741577
1.0,1382.9056295999999,4,0.9790824614465237,0.013936942,0.016667888,2681,509952,0.016667888,7.561067,474.925,0.0,474.93112659454346
1.0,1418.06087925,4,0.944563914090395,0.01063491,0.019958533,2685,512000,0.019958533,7.5566387,477.075,0.0,476.6776442527771
1.0,1383.228333775,4,0.9546825140714645,0.009543303,0.016668873,2689,514048,0.016668873,7.55201,461.25,0.0,478.49337363243103
1.0,1362.56664215,5,0.8723154813051224,0.0075237914,0.01604643,2694,516096,0.01604643,7.5500493,450.875,0.0,480.43113923072815
1.0,1353.974199125,6,0.9650639668107033,0.008488404,0.019361153,2700,518144,0.019361153,7.5485764,444.0,0.0,482.2792146205902
1.0,1349.4171253749998,5,0.9802629165351391,0.010730379,0.01947816,2705,520192,0.01947816,7.540652,439.125,0.0,484.1517906188965
1.0,1342.7022976,4,0.9363920390605927,0.0077189403,0.016064033,2709,522240,0.016064033,7.53321,439.675,0.0,486.11364340782166
1.0,1337.528008175,5,0.9763006363064051,0.0131008085,0.020394504,2714,524288,0.020394504,7.525603,437.775,0.0,489.0923271179199
1.0,1359.00214725,3,0.9670571759343147,0.009026943,0.015423443,2717,526336,0.015423443,7.5230694,448.15,0.0,490.96439385414124
1.0,1416.01409325,3,0.8348095417022705,0.008163248,0.01576421,2720,528384,0.01576421,7.5182195,473.85,0.0,492.7004098892212
1.0,1414.7851282,4,0.9631029441952705,0.0093980525,0.0154291345,2724,530432,0.0154291345,7.5117183,476.3,0.0,494.4227991104126
1.0,1424.605838475,4,0.8379475474357605,0.0071850596,0.01043608,2728,532480,0.01043608,7.5053954,480.25,0.0,496.15905380249023
1.0,1436.885122825,4,0.9019450843334198,0.010593591,0.02936279,2732,534528,0.02936279,7.5051208,484.45,0.0,497.85194659233093
1.0,1453.3290098000002,3,0.962550200521946,0.007359773,0.020796724,2735,536576,0.020796724,7.505609,489.5,0.0,499.55087065696716
1.0,1513.40383755,3,0.9516194388270378,0.007618709,0.023953184,2738,538624,0.023953184,7.5058274,505.0,0.0,501.2562139034271
1.0,1596.3267035999997,5,0.8879359811544418,0.0049961386,0.0053143753,2743,540672,0.0053143753,7.5101337,531.525,0.0,502.9631872177124
1.0,1609.265601025,3,0.8980355262756348,0.010720355,0.03672579,2746,542720,0.03672579,7.5136476,533.775,0.0,504.6766517162323
1.0,1659.6534505000004,5,0.944389883428812,0.01218386,0.022631228,2751,544768,0.022631228,7.5181623,547.05,0.0,506.39139699935913
1.0,1652.2250730250003,5,0.9627634659409523,0.0071881656,0.014786264,2756,546816,0.014786264,7.518097,545.95,0.0,508.114248752594
1.0,1515.7465389,5,0.9562469869852066,0.013010078,0.028296664,2761,548864,0.028296664,7.510262,498.1,0.0,509.8514063358307
1.0,1495.2571552,4,0.8797439187765121,0.007440347,0.017154593,2765,550912,0.017154593,7.5019774,491.45,0.0,511.56788206100464
1.0,1557.080055125,3,0.9066637456417084,0.0142753525,0.07204267,2768,552960,0.07204267,7.5021725,510.975,0.0,513.2865152359009
1.0,1418.23059495,7,0.9695658180862665,0.01267489,0.018176168,2775,555008,0.018176168,7.5060773,468.275,0.0,515.0119836330414
1.0,1326.8170668750001,6,0.9709108658134937,0.010782323,0.024418443,2781,557056,0.024418443,7.5052495,439.475,0.0,516.7420928478241
1.0,1346.072529525,3,0.9476106129586697,0.009218579,0.021882663,2784,559104,0.021882663,7.500887,447.85,0.0,518.4438786506653
1.0,1313.5625513999998,5,0.9580258131027222,0.015407059,0.030510541,2789,561152,0.030510541,7.4937806,442.1,0.0,520.1614603996277
1.0,1306.589674125,3,0.9406347647309303,0.010407079,0.026179727,2792,563200,0.026179727,7.489284,439.1,0.0,521.8754398822784
1.0,1352.97374475,5,0.9421413540840149,0.012327131,0.0244968,2797,565248,0.0244968,7.483797,454.95,0.0,523.5890154838562
1.0,1312.738522775,5,0.9799979869276285,0.008449892,0.019835057,2802,567296,0.019835057,7.478386,442.2,0.0,525.3089306354523
1.0,1297.2712704,4,0.9777627270668745,0.008724209,0.017776094,2806,569344,0.017776094,7.4801087,437.625,0.0,527.0237188339233
1.0,1319.1767922499998,4,0.9507117718458176,0.008259082,0.020248663,2810,571392,0.020248663,7.478644,441.225,0.0,528.7407784461975
1.0,1413.114118575,4,0.9460915923118591,0.008119766,0.025823377,2814,573440,0.025823377,7.4801927,465.0,0.0,530.4748136997223
1.0,1419.7242975249999,5,0.9670368358492851,0.009349342,0.01529014,2819,575488,0.01529014,7.4781804,470.275,0.0,532.2171950340271
1.0,1418.5836260249998,5,0.9730040822178125,0.008084815,0.013296972,2824,577536,0.013296972,7.4765706,465.3,0.0,533.9301471710205
1.0,1429.7226303,4,0.9466581009328365,0.010397857,0.023071723,2828,579584,0.023071723,7.476443,466.025,0.0,535.6462490558624
1.0,1483.162316225,3,0.9482113942503929,0.007690154,0.013094773,2831,581632,0.013094773,7.4780583,483.025,0.0,537.3487830162048
1.0,1389.43772865,6,0.9637774638831615,0.009795185,0.01694182,2837,583680,0.01694182,7.4748855,452.025,0.0,539.0755543708801
1.0,1424.23831355,4,0.9715820178389549,0.013145083,0.014948493,2841,585728,0.014948493,7.473152,461.325,0.0,540.7818531990051
1.0,1449.392789725,5,0.9528570100665092,0.008205032,0.021618437,2846,587776,0.021618437,7.473259,466.925,0.0,542.4745998382568
1.0,1437.23661135,4,0.9736739210784435,0.0127241295,0.027887266,2850,589824,0.027887266,7.4755793,465.525,0.0,544.1836018562317
1.0,1392.6293477250001,4,0.978227885439992,0.007237142,0.0114833955,2854,591872,0.0114833955,7.474756,454.9,0.0,545.8884146213531
1.0,1429.802568475,5,0.9600228182971478,0.013726804,0.01867257,2859,593920,0.01867257,7.4678044,463.5,0.0,547.5965235233307
1.0,1458.047946425,3,0.9589222259819508,0.007728152,0.01745852,2862,595968,0.01745852,7.4662175,472.75,0.0,549.3108296394348
1.0,1480.8025780750002,5,0.9797388724982738,0.009519098,0.015389317,2867,598016,0.015389317,7.4713054,476.95,0.0,551.038081407547
1.0,1410.743718125,5,0.956510417163372,0.0076047983,0.023550693,2872,600064,0.023550693,7.481104,452.975,0.0,552.7645380496979
1.0,1422.3109021249998,6,0.9550764858722687,0.009185091,0.01919895,2878,602112,0.01919895,7.481537,456.675,0.0,554.4574661254883
1.0,1352.9642697499999,5,0.9702229667454958,0.0061581875,0.015023567,2883,604160,0.015023567,7.475006,436.475,0.0,556.1512925624847
1.0,1349.580358925,6,0.9699537288397551,0.007433719,0.018581957,2889,606208,0.018581957,7.4654236,429.325,0.0,557.8656287193298
1.0,1312.38312355,5,0.9673703946173191,0.016171034,0.027512064,2894,608256,0.027512064,7.457519,417.675,0.0,559.5823216438293
1.0,1246.7759116749999,6,0.9634259901940823,0.011276823,0.027397744,2900,610304,0.027397744,7.450439,400.625,0.0,561.306768655777
1.0,1195.647660725,4,0.9752223584800959,0.016692642,0.027933845,2904,612352,0.027933845,7.451286,387.875,0.0,563.0312328338623
1.0,1170.1060304750001,6,0.9685013666749,0.0101339165,0.017881632,2910,614400,0.017881632,7.4548335,383.275,0.0,564.7327377796173
1.0,1190.736354725,4,0.9522767141461372,0.010508655,0.03031969,2914,616448,0.03031969,7.4554424,389.95,0.0,566.4257845878601
1.0,1243.045295425,4,0.9614690653979778,0.013071899,0.025719265,2918,618496,0.025719265,7.453126,404.55,0.0,568.1399435997009
1.0,1232.8670998,6,0.9516430124640465,0.010494273,0.02230074,2924,620544,0.02230074,7.4503193,402.7,0.0,569.8440616130829
1.0,1257.22892035,5,0.9681000150740147,0.0068805586,0.01798358,2929,622592,0.01798358,7.4466615,411.125,0.0,571.5453426837921
1.0,1284.9632081,4,0.9725829772651196,0.01366209,0.018048124,2933,624640,0.018048124,7.4455304,418.35,0.0,573.2498784065247
1.0,1372.339222725,4,0.9635070338845253,0.014663745,0.022049408,2937,626688,0.022049408,7.4418864,440.35,0.0,574.9670262336731
1.0,1360.333766175,5,0.9622017219662666,0.010507058,0.022971548,2942,628736,0.022971548,7.438996,435.825,0.0,576.6835007667542
1.0,1345.9519599250002,6,0.959114171564579,0.010503603,0.022872228,2948,630784,0.022872228,7.441887,430.675,0.0,578.3844616413116
1.0,1331.9074493,5,0.9772314168512821,0.015749505,0.01883993,2953,632832,0.01883993,7.44117,422.1,0.0,580.0885546207428
1.0,1319.17067455,5,0.9628957323729992,0.010598907,0.02480698,2958,634880,0.02480698,7.434577,414.725,0.0,581.7902450561523
1.0,1324.8098475499999,5,0.9744130279868841,0.010131635,0.01881708,2963,636928,0.01881708,7.4275155,412.6,0.0,583.4994678497314
1.0,1293.529955575,6,0.9728567209094763,0.012022629,0.01781632,2969,638976,0.01781632,7.4209895,402.35,0.0,585.2069280147552
1.0,1282.372438975,5,0.9774973709136248,0.017939506,0.024247052,2974,641024,0.024247052,7.421385,400.6,0.0,586.9083230495453
1.0,1214.2859511499998,5,0.9536443911492825,0.014515471,0.024119131,2979,643072,0.024119131,7.423957,382.575,0.0,588.6301016807556
1.0,1248.9580732,6,0.9747692998498678,0.008233803,0.023380473,2985,645120,0.023380473,7.4215007,390.05,0.0,590.3278274536133
1.0,1280.9552993500001,5,0.9801806807518005,0.009591605,0.01608749,2990,647168,0.01608749,7.4144034,397.15,0.0,592.053316116333
1.0,1245.997191975,5,0.9795980770140886,0.006765193,0.014155909,2995,649216,0.014155909,7.408178,388.875,0.0,593.7648673057556
1.0,1230.1322775249998,5,0.9751847516745329,0.015657779,0.022390313,3000,651264,0.022390313,7.405486,386.75,0.0,595.4870975017548
1.0,1234.351262525,5,0.9707563724368811,0.007112462,0.015591655,3005,653312,0.015591655,7.404696,387.875,0.0,597.2165567874908
1.0,1285.787801125,5,0.9666818827390671,0.0076641734,0.018841695,3010,655360,0.018841695,7.3962398,403.85,0.0,598.9316096305847
1.0,1322.81437945,4,0.9783881865441799,0.006861912,0.01839293,3014,657408,0.01839293,7.3897967,412.725,0.0,600.6512727737427
1.0,1343.3149802,4,0.9797004349529743,0.010242954,0.02100049,3018,659456,0.02100049,7.384025,415.275,0.0,602.3633139133453
1.0,1388.60757045,5,0.9830220770090818,0.009373358,0.014417661,3023,661504,0.014417661,7.376473,426.95,0.0,604.0759782791138
1.0,1411.4713878,4,0.9694550409913063,0.013796849,0.04059222,3027,663552,0.04059222,7.3725653,432.2,0.0,605.7723009586334
1.0,1446.919863675,3,0.8462467789649963,0.010854825,0.012942267,3030,665600,0.012942267,7.368684,446.25,0.0,607.4808125495911
1.0,1488.8093703749998,4,0.9365803003311157,0.009369278,0.024798682,3034,667648,0.024798682,7.364014,461.725,0.0,609.1710722446442
1.0,1533.6751859749997,4,0.9483086913824081,0.009443805,0.019622665,3038,669696,0.019622665,7.3567147,475.65,0.0,610.8821704387665
1.0,1559.146064875,5,0.9583928249776363,0.015181307,0.020347755,3043,671744,0.020347755,7.350959,484.025,0.0,612.5832505226135
1.0,1549.4082382000001,5,0.9369562789797783,0.008606559,0.03145279,3048,673792,0.03145279,7.3430243,483.6,0.0,614.2977967262268
1.0,1513.8010844,5,0.9621684104204178,0.009948125,0.022946618,3053,675840,0.022946618,7.336541,472.85,0.0,616.6866159439087
1.0,1573.90828755,3,0.9585945010185242,0.010793749,0.032731246,3056,677888,0.032731246,7.3370676,490.275,0.0,619.1681547164917
1.0,1548.952256225,4,0.9333804994821548,0.014480513,0.036797456,3060,679936,0.036797456,7.339111,488.175,0.0,621.2272562980652
1.0,1559.1535047500001,4,0.9609848186373711,0.0070011457,0.016533408,3064,681984,0.016533408,7.338224,500.7,0.0,623.1865320205688
1.0,1591.877755525,3,0.9447738900780678,0.0068060947,0.018453874,3067,684032,0.018453874,7.3327904,510.7,0.0,625.2780816555023
1.0,1513.152235775,5,0.9563546814024448,0.012996994,0.023305412,3072,686080,0.023305412,7.3244605,483.4,0.0,627.1615583896637
1.0,1547.311348875,4,0.949796698987484,0.007614527,0.017826885,3076,688128,0.017826885,7.317898,492.75,0.0,628.9083943367004
1.0,1533.0460078249998,5,0.9396693930029869,0.0119494535,0.029665325,3081,690176,0.029665325,7.312533,491.45,0.0,630.9282791614532
1.0,1555.5590678249998,2,0.9253150671720505,0.009086541,0.022851657,3083,692224,0.022851657,7.30591,500.2,0.0,633.0787496566772
1.0,1550.768966,6,0.9699536878615618,0.007839592,0.018575348,3089,694272,0.018575348,7.299554,495.175,0.0,635.4472463130951
1.0,1601.9608372500002,2,0.9058343172073364,0.009665934,0.025316456,3091,696320,0.025316456,7.2937016,510.675,0.0,637.3479614257812
1.0,1560.3158336249999,6,0.9471536166965961,0.009666951,0.019887662,3097,698368,0.019887662,7.285163,501.425,0.0,639.2188847064972
1.0,1502.42452195,5,0.918644554913044,0.009276704,0.023418058,3102,700416,0.023418058,7.285026,475.725,0.0,641.4685943126678
1.0,1497.9828086000002,4,0.9416018091142178,0.011959555,0.028468167,3106,702464,0.028468167,7.290778,472.375,0.0,643.9323010444641
1.0,1536.4925500250001,4,0.9643760435283184,0.008992946,0.022316348,3110,704512,0.022316348,7.2923503,485.275,0.0,646.051383972168
1.0,1500.4349032500002,4,0.9718868732452393,0.01016835,0.021628417,3114,706560,0.021628417,7.2930913,470.15,0.0,647.9987585544586
1.0,1568.9989142,3,0.9663669429719448,0.00913341,0.015988592,3117,708608,0.015988592,7.295436,490.425,0.0,650.3029592037201
1.0,1528.793717825,6,0.9550741426646709,0.00909601,0.020574488,3123,710656,0.020574488,7.297826,475.5,0.0,652.3178837299347
1.0,1514.40966925,4,0.966908186674118,0.010739479,0.015134424,3127,712704,0.015134424,7.3006673,470.025,0.0,654.1499929428101
1.0,1464.4808834250002,5,0.9645032547414303,0.013710228,0.026415098,3132,714752,0.026415098,7.3052983,456.125,0.0,655.8898332118988
1.0,1515.98365995,4,0.9666337966918945,0.0131715,0.024059618,3136,716800,0.024059618,7.3106775,472.375,0.0,657.612375497818
1.0,1543.003529525,3,0.9523315392434597,0.012527037,0.033722676,3139,718848,0.033722676,7.3092046,480.775,0.0,659.3766248226166
1.0,1597.0490856749998,4,0.9626748152077198,0.0076116966,0.010722207,3143,720896,0.010722207,7.3076487,495.825,0.0,661.1798191070557
1.0,1520.0751028500001,6,0.9441906958818436,0.0056795194,0.018873613,3149,722944,0.018873613,7.303982,476.325,0.0,663.0544955730438
1.0,1508.699663,5,0.9472030326724052,0.009140331,0.024130706,3154,724992,0.024130706,7.2989187,471.875,0.0,664.9975306987762
1.0,1433.656820275,5,0.9791238512843847,0.00838498,0.016561463,3159,727040,0.016561463,7.296534,445.875,0.0,667.619677066803
1.0,1496.6151846500002,3,0.926047295331955,0.0062491233,0.011558155,3162,729088,0.011558155,7.296604,465.425,0.0,669.7796075344086
1.0,1525.187637525,4,0.8426945954561234,0.0053442963,0.016498527,3166,731136,0.016498527,7.297486,473.8,0.0,671.7152500152588
1.0,1542.7950144749998,4,0.961784616112709,0.008338265,0.021476917,3170,733184,0.021476917,7.298674,478.1,0.0,673.8090023994446
1.0,1516.5410920499999,5,0.939507070928812,0.011409953,0.032747403,3175,735232,0.032747403,7.291293,468.175,0.0,675.6841554641724
1.0,1464.21946995,5,0.9694647490978241,0.008535114,0.016604662,3180,737280,0.016604662,7.27963,449.775,0.0,677.4475424289703
1.0,1439.9015139500002,5,0.9805653877556324,0.009498036,0.014918038,3185,739328,0.014918038,7.267692,437.1,0.0,679.2740993499756
1.0,1493.93281765,4,0.9627423658967018,0.009019669,0.020145217,3189,741376,0.020145217,7.2572107,458.3,0.0,681.1665301322937
1.0,1494.107379675,5,0.9739846736192703,0.01023211,0.024384286,3194,743424,0.024384286,7.253548,468.0,0.0,683.0592937469482
1.0,1472.025194125,5,0.9598013646900654,0.008643385,0.019167487,3199,745472,0.019167487,7.255582,463.725,0.0,684.9288947582245
1.0,1385.2542364,5,0.9693420380353928,0.019643469,0.024390096,3204,747520,0.024390096,7.256497,434.975,0.0,686.7953698635101
1.0,1393.7743002500001,3,0.9503462351858616,0.0115358345,0.016633928,3207,749568,0.016633928,7.2562513,440.575,0.0,688.7231667041779
1.0,1404.684709925,5,0.9762911759316921,0.011439709,0.02995506,3212,751616,0.02995506,7.2554955,440.35,0.0,690.6023416519165
1.0,1400.576899225,5,0.973625659942627,0.012823448,0.020705026,3217,753664,0.020705026,7.254403,439.325,0.0,692.361424446106
1.0,1426.3664173000002,4,0.9711464922875166,0.011723205,0.021314556,3221,755712,0.021314556,7.2583003,451.65,0.0,694.2081360816956
1.0,1378.560132325,6,0.9500213861465454,0.010344431,0.023806926,3227,757760,0.023806926,7.266698,428.75,0.0,696.1438612937927
1.0,1399.359678575,5,0.9731376841664314,0.009340226,0.019553255,3232,759808,0.019553255,7.2688255,424.225,0.0,697.9869725704193
1.0,1384.5019086500001,6,0.9790719598531723,0.011415349,0.018815283,3238,761856,0.018815283,7.262477,420.025,0.0,699.9057223796844
1.0,1392.3870382,5,0.9679960906505585,0.0068151387,0.020859681,3243,763904,0.020859681,7.2519536,419.325,0.0,701.6897358894348
1.0,1302.2730580500001,6,0.9825749304145575,0.014535804,0.028626617,3249,765952,0.028626617,7.2396264,391.25,0.0,703.5513246059418
1.0,1315.94652485,5,0.9286002442240715,0.012022249,0.035170708,3254,768000,0.035170708,7.2291255,394.2,0.0,705.394166469574
1.0,1364.2512763500001,4,0.9685912728309631,0.01262017,0.02076288,3258,770048,0.02076288,7.2176538,406.625,0.0,707.3028855323792
1.0,1307.40271575,6,0.9577835910022259,0.010838591,0.025609363,3264,772096,0.025609363,7.2133455,387.475,0.0,709.1996839046478
1.0,1349.1936103,4,0.937535285949707,0.015864136,0.023838198,3268,774144,0.023838198,7.2178636,397.5,0.0,711.1296393871307
1.0,1375.104081925,5,0.9456788077950478,0.008363655,0.018601052,3273,776192,0.018601052,7.2222905,405.275,0.0,713.0994429588318
1.0,1420.6508503,3,0.9684058018028736,0.0075028413,0.015182027,3276,778240,0.015182027,7.2243395,418.4,0.0,715.3236994743347
1.0,1482.282625175,3,0.9477353654801846,0.010480279,0.025046144,3279,780288,0.025046144,7.226815,437.9,0.0,717.341641664505
1.0,1538.8895731500002,4,0.8732075989246368,0.013191509,0.018230842,3283,782336,0.018230842,7.227507,459.175,0.0,719.3486952781677
1.0,1575.742594225,5,0.9010618701577187,0.013534975,0.018552957,3288,784384,0.018552957,7.2239995,471.1,0.0,721.2543444633484
1.0,1632.396350025,3,0.9347253292798996,0.011031603,0.021406544,3291,786432,0.021406544,7.2220206,486.475,0.0,722.9649722576141
1.0,1548.878071175,4,0.9809421207755804,0.010832588,0.016517423,3295,788480,0.016517423,7.2211657,473.5,0.0,724.7381002902985
1.0,1667.1218302000002,4,0.9550263993442059,0.008689643,0.019502146,3299,790528,0.019502146,7.223178,505.55,0.0,726.810879945755
1.0,1693.0779009000003,5,0.9533746428787708,0.015285057,0.0259534,3304,792576,0.0259534,7.2255945,513.375,0.0,728.7250185012817
1.0,1676.4226672,4,0.9679752588272095,0.009834074,0.01741096,3308,794624,0.01741096,7.2274175,508.6,0.0,730.5646007061005
1.0,1697.83430965,4,0.9460011050105095,0.009986571,0.025544558,3312,796672,0.025544558,7.226407,512.85,0.0,732.5271852016449
1.0,1705.461850525,4,0.9574870467185974,0.011835332,0.022012329,3316,798720,0.022012329,7.225222,513.35,0.0,734.5241868495941
1.0,1658.0578703750002,4,0.9621689990162849,0.012013564,0.026502928,3320,800768,0.026502928,7.2241235,496.45,0.0,736.3995957374573
1.0,1740.3537418,3,0.8041576743125916,0.012730386,0.022430409,3323,802816,0.022430409,7.217253,516.75,0.0,738.4160056114197
1.0,1752.1133638749998,2,0.9523355402052402,0.013149979,0.023586113,3325,804864,0.023586113,7.2091045,521.125,0.0,740.3800089359283
1.0,1831.0274849499997,4,0.9012070298194885,0.0118672745,0.016384732,3329,806912,0.016384732,7.20242,541.275,0.0,742.1902458667755
1.0,1815.2352540749998,5,0.963316947221756,0.01747661,0.030474199,3334,808960,0.030474199,7.199252,531.3,0.0,744.0241742134094
1.0,1827.0693961999998,3,0.9459658563137054,0.014354777,0.026826186,3337,811008,0.026826186,7.198728,536.125,0.0,745.8550207614899
1.0,1873.485056925,3,0.8779921233654022,0.007318531,0.017482687,3340,813056,0.017482687,7.197476,548.95,0.0,747.5961809158325
1.0,1929.7654819499999,4,0.9290544465184212,0.016645085,0.027715566,3344,815104,0.027715566,7.195409,561.1,0.0,749.4922285079956
1.0,1940.386682775,3,0.9664504900574684,0.009679061,0.017047133,3347,817152,0.017047133,7.1978736,568.875,0.0,751.3175866603851
1.0,1990.2656346750002,3,0.8501539677381516,0.009579828,0.026490089,3350,819200,0.026490089,7.1961584,584.05,0.0,753.1615290641785
1.0,2018.3519883249999,4,0.8916431292891502,0.007543845,0.016265467,3354,821248,0.016265467,7.1911287,590.1,0.0,754.8893849849701
1.0,2037.205485975,3,0.9617402702569962,0.013089864,0.025728166,3357,823296,0.025728166,7.1844563,594.325,0.0,756.5908899307251
